abduct,誘拐する,1
Best regards,よろしくお願いします(Eメールの結びの挨拶) ,1
bring about,～をもたらす,1
conduct a survey,アンケート調査を取る,1
do not hesitate to do,お気軽に～してください,1
far from,～には程遠い,1
feel free to do,お気軽に～してください,1
fill in,(空白などを)埋める,1
fill out,(空白などを)埋める,1
for your convenience,あなたの便宜のために、ご都合のよいように,1
hand over,手渡す,1
in an attempt to do,～しようとして,1
in case that,～の場合には ,1
in response to,～への返事として,1
make use of,～を活用する ,1
Many thanks for…,～に対して感謝の意を表します,1
now and then ,時々,1
on purpose,わざと,1
on the other hand,その一方で,1
once in a while,たまに,1
put out,発行する,1
responsible for ,～に責任がある,1
rule out,～を除外する,1
so far,今までのところ,1
sooner or later,遅かれ早かれ,1
above all,とりわけ,1
aside from,～のほかに,1
be assigned to,～に任命される ,1
be aware,気がつく ,1
be closest in meaning to,～は意味において最も近い,1
be concerned about, ～を心配している,1
be delighted to do ,～できて嬉しく思う,1
be eager to do ,～することを熱望する,1
be encouraged to ,〜することを推奨される,1
be expected to ,〜することを期待される,1
be interested in,～に興味がある,1
be promoted ,昇進する ,1
be valid for,～日間有効です,1
bound for,～行きの,1
carry out,実行する,1
contribute to  ,～に貢献する ,1
distinguish A from B,AとBを区別する,1
expiration date,有効期限,1
fluent in,～に堪能で,1
for instance,例えば,1
for the sake of  ,～のために,1
in person,直接,1
job interview,(就職の)面接,1
keep in touch,連絡を取り合う,1
make up for,～の埋め合わせをする,1
out of stock,在庫切れで,1
real estate,不動産,1
substitute A for B,AをBの代わりにする,1
for the purpose of,～の目的で,1
to some extent,ある程度,1
settle,～を決める、～を解決する、～を定住させる、～を(動かないように)置く,1
regard A as B,AをBとみなす,1
come up with,～を思いつく,1
In light of,～を考慮すると,1
pick A up,Aを車で迎えに行く,1
give A a ride(lift),Aを車に乗せてあげる,1
figure out,～を理解する、解決する,1
pass out,～を渡す、～を配る,1
count on,〜を頼りにする,1
call for,～を求めて叫ぶ、～を要求する,1
make it,何とか間に合う、何とかうまく行く,1
make do with,～で間に合わせる,1
in the meantime,その一方で、その間,1
now that,今や～だから,1
as of (日付),～の時点で、～現在,1
as follows,以下の通りに,1
owing to,～が原因で,1
up front,前払いの、前払いで,1
up to,最大～まで,1
quite a few,沢山の,1
out of order,故障中で,1
apply to,～に問い合わせる,1
set aside,～を脇に置く、～を蓄えておく,1
set out,出発する,1
give out,～を配る,1
get down to,(仕事など)に本腰を入れて取り掛かる,1
pass up,(招待など)を辞退する、(機会など)を逃す,1
packed with,〜でいっぱいの,1
straighten out,～を解決する,1
give rise to,～を起こす,1
fill in for,～の代理を務める,1
around the clock,24時間続けて,1
at right angles,直角に,1
dispose of,～を処分する,1
take over,(事業など)を引き継ぐ,1
deal in,(商品)を取り扱う,1
apparently,一見したところ、どうやら～らしい,1
appeal,歎願、要求,1
largely,主として,1
cautious,慎重な,1
push for,～を得ようと努める、～を強く要求する,1
live up to,(主義など)に従って行動する、(期待・責任などに)応える、～と同じくらいい,1
turn up,現れる,1
pull off,～を成し遂げる、～に成功する、,1
discretion,思慮深さ、慎重さ、裁量,1
across-the-board,全体的な、一律の,1
all along,初めからずっと,1
as a matter of fact,実を言うと、実のところ,1
as is,現状のままで、そのままで,1
as things stand,現状では、現在の状況では,1
go bust,倒産する,1
at the end of the day,結局は、最終的には,1
back on track,(失敗などを経て)再び軌道に乗って、正しい方向に戻って,1
be tied up,手が離せない、とても忙しい,1
cut corners,手抜きをする,1
accuse A of B,AをBのことで告発する、批難する,1
done deal,決まったこと、確定事項,1
fine print,(契約書などの)細則,1
from scratch,最初から、ゼロから,1
get the hang of,～のコツをつかむ,1
give way to,～に取って代わられる、～に道を譲る,1
go the extra mile,一層の努力をする,1
green light,ゴーサイン、承認,1
in due course,そのうち、やがて,1
in the market for,～を購入したがって、求めて,1
just around the corner,(距離的に・時間的に)すぐ近くに,1
abreast,並んで,1
keep abreast of,(時勢などに)遅れずについていく,1
last resort,最後の手段,1
layoff,一時的解雇,1
let alone,[否定文+カンマに続けて]まして～などできない,1
violation,違反、冒涜、強姦,1
look the other way,(問題・悪事などを)見て見ぬふりをする,1
lose sight of,(事実・目標など)を見失う、忘れる,1
make ends meet,収支を合わせる、収入の範囲でやっていく,1
meet ～ halfway,(人)に妥協する,1
on the same page,(複数の人が)同じ考えで、大筋で合意して,1
set forth,(意見・条件など)を説明する、述べる,1
televise,～をテレビで放映する,1
forth,前へ、以降,1
set the pace,(産業・技術などで)先導役となる,1
stay on top of,(最新のニュース・出来事など)を把握しておく、(仕事など)をうまく処理する,1
current events,時事問題,1
take for granted,～ということを当然だと思う,1
think outside the box,型にはまらない考え方をする,1
up in the air,(計画などが)未決定で,1
up to speed,最新情報をよく把握して,1
wear and tear,(通常使用による)損傷、劣化,1
word of mouth,口コミ,1
a host of,多数の,1
unforeseen,思いがけない,1
anything but,～どころではない、決して～ではない、≒ not,1
at a moment’s notice,すぐに、即刻,1
at length,長々と、詳細に,1
fiscal,会計の、財政の,1
reform,改革,1
at the cost of,～を犠牲にして,1
at the last minute,直前に、土壇場になって,1
postpone,～を延期する,1
by and large,全般的に、概して,1
by way of,～を経由して,1
call it a day,(仕事を)切り上げる,1
either way,どちらにしても,1
first thing,朝一に、まず第一に,1
for the time being,当分の間,1
small talk,雑談,1
go into effect,(法律などが)実施される,1
in line for,(昇進・昇給などを)受けるだろう,1
in line with,～と一致して、調和して,1
stock price,株価,1
in question,問題の、疑わしい,1
election,選挙、選出,1
in the event of,～の場合には,1
keep A posted,Aに最新情報を伝える,1
keep track of,～の動向を把握する,1
make one’s way,進む、出世する,1
make up one’s mind,決心する,1
no doubt,間違いなく、きっと,1
no later than,遅くとも～までに,1
application,申請,1
not to mention,～は言うまでもなく,1
reputation,評判,1
on account of,～のために、～の理由で,1
ill health,健康不良,1
on the contrary,それどころか、逆に,1
on the line,(命・地位・名声などが)危険にさらされて、(人が)通話中で,1
on the right track,正しい方向に向かって,1
pros and cons,賛否両論、良い点と悪い点,1
conventional,従来の、因習的な,1
put ～ to good use,(物・お金・能力など)を有効に使う,1
It slipped my mind.,うっかり忘れていました。,1
take a rain check,(約束・招待などを)またの機会にする、延期する,1
take A into account,～を考慮する,1
take A into consideration,～を考慮する,1
to date,現在のところ、今までに,1
with respect to,～に関しては,1
at a later date,後日,1
at short notice,十分な予告なしに、直前になって,1
at this point,現時点では、この時点では,1
at times,時々,1
bear in mind,(～を)心に留めておく、覚えておく,1
before long,間もなく、やがて,1
by means of,～を用いて、～によって,1
by no means,決して～ない,1
go broke,(会社・人などが)破産する,1
in a row,連続して,1
in favor of,～を支持して,1
go ahead,(予定通りに)行われる、開催される,1
retailer,小売り業者,1
in the black,(金銭的に)黒字で,1
in the red,(金銭的に)赤字で,1
ahead of schedule,予定より早く,1
climate,気候、風土,1
at once,すぐに、同時に,1
at the moment,今のところ、ちょうど今,1
every other day,一日おき、二日に一回,1
get rid of,～を捨てる、処分する,1
committee,委員会,1
have yet to do,まだ～していない,1
on the table,(企画・提案などが)審議中で、検討中で,1
out of business,(企業が)倒産して,1
right away,すぐに,1
secretary,秘書,1
take part in,(イベント・大会・議論など)に参加する,1
predecessor,(仕事などでの)前任者,1
respondent,(調査・アンケートなどの)回答者,1
finding,(研究・調査などの)結果,1
specification,(製品などの)仕様。規格,1
subordinate,部下,1
downturn,(景気・売上などの)下降、落ち込み,1
apparatus,器具、装置,1
discontinue,～の製造を中止する。(活動など)を中止する,1
finalize,(デザインなど)を最終決定する、仕上げる,1
deal,扱う、取引する、取引,1
allot,～を(人など)に割り当てる、配分する,1
embark,(新しい事業など)に乗り出す、(船・航空機)に乗り込む,1
abolish,(法律・制度など)を廃止する,1
curb,～を抑制する、～を制限する,1
deteriorate,(状況・健康などが)悪化する,1
overview,概要、要約,1
quota,(生産・輸出入などの)割り当て量、(販売などの)ノルマ,1
turn down,～を断る,1
flaw,欠陥,1
coincidence,同時発生、偶然の一致,1
by coincidence,偶然に,1
premiere,(映画の)初上映会、(演劇などの)初演,1
premier,首相、一位の,1
premium,高級な、特別賞与、保険料,1
rebate,(税金などの)払い戻し、(商品購入時の)キャッシュバック,1
vicinity,付近、近辺,1
ample,広大な、たっぷりの,1
expense account,接待交際費,1
overpass,高架橋、陸橋,1
railroad track,線路,1
ongoing,(調査・交渉・状況などが)進行中の、継続している,1
complimentary,(飲食物などが)無料の、(チケットが)招待の,1
preceding,(時間的に)先行する、前の、(空間的に)前の,1
mandatory,義務的な、強制的な,1
dedicated,打ち込んでいる、専念している,1
void,空間、空の、無効の,1
argue,～を議論する、～を主張する,1
straightforward,わかりやすい、単純な、率直な、単刀直入な,1
adjacent,隣接した、隣の、付近の,1
convention,大会、会議,1
indispensable,不可欠な、絶対必要な,1
dispense,～を分配する、～を施行する,1
dispense with,～なしで済ます、～を省く,1
binding,(法的に)拘束力のある,1
net,(金額・利益などが)正味の,1
net profit,純利益,1
cleric,聖職者,1
clerical,聖職者の、事務員の,1
adjoining,(建物などが)隣接した、隣り合わせの,1
diverse,多様な,1
workforce,全従業員、総労働力,1
municipal,地方自治体の、市営の,1
renowned,高名な、有名な,1
luxurious,豪華な、ぜいたくな,1
hazardous,有害な、(職業・活動などが)危険な,1
devastating,壊滅的な、破壊的な,1
pharmaceutical,製薬の,1
courtesy,(送迎バスなどが)無料の、サービスの,1
invaluable,非常に貴重な、かけがえのない,1
prolonged,長引いた、長期の,1
provisional,暫定的な(ざんていてきな)、臨時の。(契約などが)仮の,1
intact,損なわれていない、完全なままの,1
legitimate,正当な、合法の,1
obligatory,義務付けられた、必修の,1
shrewd,やり手の、鋭い,1
pharmacy,薬局,1
compliment,誉め言葉,1
installment,分割払いの1回分,1
merger,合併、合同,1
morale,(集団・チームどの)士気,1
recipient,受取人、受賞者,1
welfare recipient,生活保護受給者,1
apprentice,(職人などの)見習い,1
electrician,電気技師,1
freight,運送貨物、貨物運送,1
setback,妨げ、挫折,1
a succession of,連続の,1
amenity,(ホテル・アパートなどの)設備、施設,1
existing,現在の、既存の,1
concise,(文章・説明などが)簡潔な,1
successive,連続する,1
administrative,管理の、運営の。行政の,1
metropolitan,主要都市の、大都市の,1
intensive,(講義・治療などが)(短期)集中的な、激しい,1
furnished,家具付きの,1
debtor,債務者、借り主,1
duration,継続期間,1
outskirts,郊外、町外れ,1
autobiography,自叙伝,1
biography,伝記,1
courtyard,(建物・壁などで囲まれた)中庭,1
logistics,物流。(複雑な)事業の計画,1
vocation,天職、職業,1
fraud,詐欺、虚偽行為,1
curator,(博物館・美術館などの)館長、学芸員,1
standpoint,観点、見地,1
fluctuation,(物価・為替相場などの)変動,1
creditor,債権者、貸し主,1
detour,遠回り、回り道,1
freeway,高速道路,1
subcontractor,下請け業者,1
comply,[with]～に従う、～に応じる,1
be fined,罰金が科せられた,1
incorporate,～を組み入れる、(事業など)を法人組織にする,1
reinforce,～を強固にする、～を補強する,1
plunge,(株価・気温などが)急落する,1
prolong,(期間など)を延長する,1
penalize,(違反者)に罰を与える,1
revoke,(許可・免許・契約など)を取り消す、無効にする,1
mishandle,(問題・状況など)の対処を誤る、(物)を乱暴に扱う,1
classified,分類された、機密扱いの,1
forthcoming,来たるべき、今度の,1
neighboring,近隣の,1
prevalent,普及している、広まっている,1
consecutive,連続した,1
affluent,裕福な,1
neighborhood,近隣、地域,1
cordial,温かい、友好的な,1
transit,輸送、乗り継ぎ,1
startup,新興企業,1
testimonial,推薦状、証言,1
boulevard,大通り,1
flagship,旗艦,1
flagship store,本店,1
transplant,移植、～を移植する,1
submission,提出、提出物,1
consensus,意見の一致,1
vent,通気口,1
ventilation,換気、風通し,1
usher,案内係,1
podium,演壇、表彰台,1
sewage,下水,1
incur,(負債・費用・損害など)を負う,1
oversee,～を監督する、～を監視する,1
disregard,(通知・指示・規則などを)無視する,1
halve,半分に減る、～を半分にする,1
subsidize,～に補助金を支給する,1
withhold,～を与えないでおく、～を考慮する,1
shareholder,株主,1
treasurer,会計係,1
head-on,正面の、まっこうからの,1
gymnasium,体育館,1
heritage,(文化的な)遺産,1
World Heritage Site,世界遺産,1
pollutant,汚染物質,1
inclusive of,～を含む、～込みで,1
lengthy,とても長い、長ったらしい,1
compromise,妥協、妥協する,1
notable,注目に値する、顕著な,1
disposable,使い捨ての,1
compatible,[with]～と互換性のある,1
quarterly,年4回の、四半期ごとの,1
preventive,予防の,1
advisory,[形]助言をする、諮問の,1
statistical,統計の,1
resignation,辞任,1
resign,辞任する,1
periodic,周期的な、定期的な,1
integral,不可欠な,1
hands-on,実地の、実践の,1
exemption,(義務などの)免除。(課税などの)控除,1
power outage,停電,1
runway,滑走路,1
semester,(2学期制度の)1学期,1
teller,(銀行の)窓口係,1
misuse,悪用、誤用,1
fad,(一時的な)流行,1
janitor,(学校・アパートなどの)管理人、用務員,1
thrive,(事業・産業などが)繁栄する,1
divert,～を迂回させる、～を流用する,1
endorse,～を支持する、～を推奨する,1
crate,木箱,1
hinder,～を妨げる,1
driven,やる気満々の,1
jargon,専門用語、わけのわからない言葉,1
sturdy,丈夫な,1
picturesque,絵のように美しい,1
exquisite,非常に素晴らしい,1
mural,壁の、壁画,1
skeptical,疑いを抱いている,1
exempt,免除された,1
stranded,立ち往生した、取り残された,1
subsequently,その後,1
ultimately,最終的に、結局,1
immensely,広大に、非常に,1
immense,広大な,1
nonetheless,それにもかかわらず、それでもなお,1
simultaneously,同時に,1
beforehand,事前に,1
advocate,～を支持する、～を主張する,1
integrate,～を統合する,1
aspire to,～を熱望する,1
alleviate,(苦痛・問題など)を緩和する、軽減する,1
poverty,貧困,1
underestimate,～を少なく見積もる,1
semiconductor,半導体,1
standardize,～を規格化する、～を統一する,1
negligence,怠慢、不注意,1
bookkeeping,簿記,1
slump,急落、不況,1
precaution,予防策、用心,1
tailor,仕立て屋、[A to B]Bに合わせてAを用意する,1
complement,～を補完する、～を引き立てる,1
rave,～を絶賛する,1
revert,元の状態に戻る,1
recur,繰り返し起こる、再発する,1
subtract A from B,BからAを引く,1
gross,全体の、粗-、総-,1
improvise,～を即席で行う、～を即席で作る,1
directory,名簿、電話帳,1
lighthouse,灯台,1
mileage,走行距離、燃費,1
billboard,広告板,1
buyout,(会社の)買収、株の買い占め,1
soar,急上昇する,1
livelihood,生計,1
takeover,引継ぎ、(会社などの)買収、乗っ取り,1
detergent,洗剤,1
committed,専心して,1
dependable,頼りになる,1
be reliant on,～に頼っている、～に依存している,1
be hesitant to do,～することをためらう,1
take a day off,休みを取る,1
graduate school,大学院,1
bulletin,掲示,1
division,区分、事業部門,1
additive,付加的な、添加物,1
tend to do,～する傾向がある,1
leverage,てこの力、影響力,1
lump,塊、角砂糖1個,1
sever,(関係など)を断つ,1
diplomatic,外交の,1
mow,～を刈る,1
lawn,芝生,1
expel,～を退学させる、～を除籍する,1
obstruct,～をふさぐ、～を妨げる,1
inflate,～を膨らませる、～をつり上げる,1
enact,(法律)を制定する,1
misplace,(物)を置き忘れる、なくす,1
clinch,(議論・取引など)に決着をつける。(勝利など)を勝ち取る,1
outlook,(将来の)見通し、見方,1
extension,内線、延長,1
turnover,総売上高、離職率,1
compensation,報酬、補償金,1
undertake,～を引き受ける、～に着手する,1
commute,通勤する,1
fundamental,基本的な,1
harsh,(批判などが)厳しい,1
astonishing,驚くべき,1
diligent,勤勉な,1
instrumental,楽器、[形]重要な役割を果たす,1
outbound,[形](飛行機などが)出発する,1
merchandise,商品,1
commodity,商品、生活必需品,1
fertilizer,肥料,1
distributor,流通業者、販売代理店,1
remainder,残り,1
comprehension,理解、理解力、包含、包容力,1
consumer electronics,家電,1
revise,～を改訂する、～を修正する,1
accommodation,宿泊施設,1
capability,能力,1
specialty,専門、名物,1
memorandum,メモ,1
pharmacist,薬剤師,1
sales representative,営業担当者,1
crucial,非常に重大な、不可欠な,1
bankrupt,破産した、倒産した,1
the press,新聞紙上,1
residential neighborhood,住宅街,1
cease,～を中止する、～を停止する,1
compel,[A to do]Aに強制的に～させる,1
entitle,[A to B]BにAの権利を与える,1
comprise,～から成る,1
conform,[to]～に従う、準拠する,1
immigration,移住、入国許可,1
receptionist,受付係,1
aptitude,才能、適性,1
banquet,宴会,1
hospitality,もてなし、歓待,1
liable,法的責任がある,1
novel,目新しい、斬新な,1
prominent,著名な、目立つ,1
adequate,十分な,1
voluntary,自発的な、任意の、無償の,1
competent,能力のある、有能な,1
adopt,～を採用する,1
mutual,相互の,1
stall,露店,1
allowance,手当、小遣い,1
dividend,配当,1
gratitude,感謝,1
subsidy,補助金,1
overhead,諸経費,1
attorney,代理人、弁護士,1
founder,創業者,1
interpreter,通訳者,1
arrange,～を手配する,1
tenant,賃借人,1
obstacle,障害,1
acquaintance,知り合い,1
conservation,(生物などの)保護、(資源などの)節約,1
buy A on impulse,Aを衝動買いする,1
considerable,かなりの,1
ethic,倫理、道徳,1
revision,改訂、修正,1
successor,後継者、後任者,1
coverage,報道、範囲,1
proceeding,一連の出来事、訴訟手続き,1
manuscript,原稿,1
remittance,送金,1
monetary,金融の,1
comparable,比較できる、類似の、匹敵する,1
be accustomed to,～に慣れている,1
gloomy,暗い、希望のない,1
defect,欠点、欠陥,1
worthwhile,価値のある,1
inbound,[形](飛行機・船などが)到着する,1
tedious,退屈な,1
newsletter,会報,1
spokesperson,代弁者,1
booklet,小冊子,1
buffet,ビュッフェ,1
diagnosis,診断,1
leaflet,チラシ,1
publication,出版、出版物,1
diploma,卒業証書,1
editorial,社説,1
excursion,小旅行、遠足,1
dispatch,～を送る、～を派遣する,1
specify,～を明確に述べる,1
state-of-the-art,最先端の,1
reassure,～を安心させる,1
detach,～を取り外す,1
tardy,遅い、遅刻した,1
librarian,司書,1
distraction,気を散らすもの、気晴らし,1
council,会議,1
councilor,(市議会)議員,1
school of education,教育学部,1
dean,学部長,1
coincident,[形]同時に起こる、一致した,1
simultaneous,[形]同時に起こる,1
obligation,義務、恩義,1
significantly,非常に,1
reasonably,まあまあ、合理的に,1
typically,たいてい、典型的に,1
shipping,発送、輸送,1
rural,田舎の,1
sufficient,十分な,1
contractor,請負業者,1
private,私的な、民間の,1
intersection,交差点,1
intersect,交差する、～を横切る,1
commuter,通勤者,1
stressed-out,ストレス疲れした,1
expenditure,支出、経費,1
automotive,自動車の,1
faulty,欠陥のある,1
spacious,広々とした,1
optimistic,楽観的な,1
payable,支払わべるべき、支払い可能な,1
inefficient,効率の悪い,1
efficient,効率的な,1
proficient,熟練した、堪能な,1
conserve,～を保護する、～を節約して使う,1
amend,～を改正する,1
demolish,～を取り壊す,1
consolidate,～を一つにまとめる、～を合併する、～を固める,1
condominium,分譲マンション,1
breakdown,故障、決裂,1
greenhouse gas,温室効果ガス,1
lawsuit,訴訟,1
file a lawsuit,訴訟を起こす,1
copyright infringement,著作権侵害,1
luncheon,昼食会,1
thrilled,ワクワクしている、ゾクゾクしている,1
rigid,厳格な,1
defective,欠陥がある,1
foremost,最高位の,1
negligent,怠慢な、不注意な,1
developed,先進の、発達した,1
legislation,立法、法律,1
pending,未解決の,1
attribute,[A to B]Aの原因がBにあると考える,1
procure,～を苦労して調達する,1
coincide,[with]～と同時に起こる、～と一致する,1
safeguard,～を保護する,1
intensify,激化する、強くなる,1
emigrate,移住する(元の国からの視点),1
extent,範囲、程度,1
headquarters,本社,1
overtime,残業,1
personnel,社員、人事課,1
secondhand,中古の,1
thorough,徹底的な、完全な,1
urgent,緊急の,1
modest,謙虚な、あまり大きくない,1
punctual,時間を守る、予定時間通りの,1
substantial,かなりの,1
outcome,結果、成果,1
withdraw,～を回収する、～を取り消す,1
undergo,～を受ける、～を耐える,1
occupation,職業,1
cargo,積み荷,1
household,世帯、一家,1
pension,年金,1
reap,～を収穫する,1
burden,負担,1
bill,法案,1
code,規約,1
commission,歩合給、手数料,1
prospect,見込み,1
postage,郵便料金,1
admission,入会,1
crop,作物、収穫量,1
circumstance,事情、状況,1
anticipate,～を予想する、～を期待する,1
dismiss,～を解雇する、～を却下する,1
outlet,小売店、コンセント,1
accountant,会計士,1
lease,賃貸借契約,1
recession,不景気,1
breach,違反,1
minister,大臣,1
asset,資産、財産,1
deputy,代理人,1
garment,衣服,1
refreshment,軽い飲食物,1
transaction,取引,1
spectator,観客,1
dimension,寸法、(状況などの)側面,1
guarantee,～を保証する,1
inspect,～を検査する、～を視察する,1
ministry,省,1
affair,仕事、こと,1
grocery,食料雑貨,1
suburb,郊外,1
compulsory,強制的な,1
confront,～に直面する、～に立ち向かう,1
retain,～を保つ,1
stimulate,～を刺激する,1
cope,[with]～にうまく対処する,1
convince,(人)を納得させる,1
adapt,[A for B]AをBに適用させる、合わせる,1
overlook,～を見落とす、～を見渡す,1
devise,～を発明する、～を考案する,1
sue,～を告訴する,1
prompt,迅速な,1
fascinating,興味深い、面白い,1
extensive,広い,1
inevitable,避けられない、必然の,1
postal,郵便の,1
artificial,人工の,1
comprehensive,包括的な、理解力のある,1
noticeable,注目すべき、目立つ,1
enforce,～を施行する、～を守らせる,1
engage,[in]～に従事する,1
convert,～を変える、転換する,1
devote,[A to B]AをBに捧げる、注ぐ,1
contradict,～と矛盾する,1
flourish,繁栄する,1
correspondence,一致、通信文,1
embassy,大使館,1
loyalty,忠誠,1
dispute,論争する、論争,1
controversial,賛否両論の,1
abundant,大量の,1
detect,～を検知する,1
repay,～を返済する,1
assert,～を断言する,1
nutrition,栄養,1
assembly,議会、全校集会,1
depression,不景気,1
fatigue,疲労,1
handy,便利な,1
moderate,適度な,1
deliberate,故意の、慎重な,1
scarce,不足している,1
reckless,向こう見ずな、無謀な,1
pressing,緊急の、差し迫った,1
acute,深刻な,1
costly,[形]費用が掛かる、高額な,1
prudent,慎重な、分別のある,1
readily,容易に,1
nutritious,栄養ある,1
overdue,期限を過ぎた,1
ambiguous,あいまいな,1
agreeable,合意できる、心地よい,1
sidewalk,歩道,1
outing,遠足、行楽,1
foresight,洞察力、先見の明,1
profile,～の紹介をする,1
embrace,～を抱擁する、～を喜んで受け入れる,1
strive,[to do]～しようと努める,1
overwhelm,～を圧倒する,1
in single file,一列で,1
side by side,並んで,1
Hand in hand,手をつないで,1
back to back,背中合わせで,1
a stack of,山積みの(綺麗に積まれている場合に使う),1
a pile of,山積みの(雑に積まれている場合に使う),1
wishful thinking,希望的観測,1
second,～を駐在させる,1
put off,～を延期させる,1
push back,～を延期させる,1
scrutinize,～を精査する,1
permanent worker,正規社員,1
consist,[of]～から成る,1
in accordance with,～に従って,1
turn around,～を好転させる,1
touch base with,～と連絡を取り合う,1
